timestamp,system_time,machine_id,logical_clock,event_type,queue_length,message,vm_id,clock_rate,time_since_start,prev_lc,lc_jump
2025-02-27 18:22:29,1740698549.0,1,73,internal,0,2025-02-27 18:22:29.f - M1 [LC:73] Internal event,1,5,13.0,72.0,1.0
2025-02-27 18:22:29,1740698549.0,1,69,receive,0,2025-02-27 18:22:29.f - M1 [LC:69] Received message. Queue length: 0,1,5,13.0,73.0,-4.0
2025-02-27 18:22:29,1740698549.0,2,73,internal,0,2025-02-27 18:22:29.f - M2 [LC:73] Internal event,2,4,13.0,62.0,-4.0
2025-02-27 18:22:29,1740698549.0,2,72,receive,0,2025-02-27 18:22:29.f - M2 [LC:72] Received message. Queue length: 0,2,4,13.0,56.0,1.0
2025-02-27 18:22:29,1740698549.0,2,68,receive,0,2025-02-27 18:22:29.f - M2 [LC:68] Received message. Queue length: 0,2,4,13.0,52.0,4.0
2025-02-27 18:22:29,1740698549.0,2,67,send_one,0,2025-02-27 18:22:29.f - M2 [LC:67] Sent message to VM 1,2,4,13.0,57.0,-2.0
2025-02-27 18:22:30,1740698550.0,0,76,internal,0,2025-02-27 18:22:30.f - M0 [LC:76] Internal event,0,2,14.0,35.0,-4.0
2025-02-27 18:22:30,1740698550.0,0,75,receive,0,2025-02-27 18:22:30.f - M0 [LC:75] Received message. Queue length: 0,0,2,14.0,29.0,1.0
2025-02-27 18:22:30,1740698550.0,2,78,internal,0,2025-02-27 18:22:30.f - M2 [LC:78] Internal event,2,4,14.0,61.0,1.0
2025-02-27 18:22:30,1740698550.0,2,77,receive,0,2025-02-27 18:22:30.f - M2 [LC:77] Received message. Queue length: 0,2,4,14.0,60.0,1.0
2025-02-27 18:22:30,1740698550.0,2,75,receive,0,2025-02-27 18:22:30.f - M2 [LC:75] Received message. Queue length: 0,2,4,14.0,59.0,1.0
2025-02-27 18:22:30,1740698550.0,2,74,internal,0,2025-02-27 18:22:30.f - M2 [LC:74] Internal event,2,4,14.0,54.0,5.0
2025-02-27 18:22:30,1740698550.0,1,74,send_all,0,2025-02-27 18:22:30.f - M1 [LC:74] Sent messages to all VMs,1,5,14.0,75.0,-1.0
2025-02-27 18:22:30,1740698550.0,1,75,internal,0,2025-02-27 18:22:30.f - M1 [LC:75] Internal event,1,5,14.0,77.0,-2.0
2025-02-27 18:22:30,1740698550.0,1,76,send_one,0,2025-02-27 18:22:30.f - M1 [LC:76] Sent message to VM 2,1,5,14.0,78.0,-2.0
